timestamp (ms);EMG_Quadriceps (raw);ECG_Isquiotibiais (raw);Angulo_Relativo (graus)
7775;439;824;9.25
7775;582;2926;9.18
7775;396;582;9.11
7777;385;962;9.06
7869;421;3494;9.0
7869;395;996;8.9
7869;417;1190;8.79
7869;730;3366;8.66
7869;507;896;8.54
7869;474;1149;8.43
7869;629;3547;8.27
7869;563;976;8.09
7875;560;1150;7.85
7961;784;3920;7.58
7961;582;880;7.24
7964;629;986;6.88
7964;928;3375;6.54
7966;574;926;6.22
7967;636;993;5.95
7967;1162;3136;5.71
7967;669;865;5.48
8059;817;594;5.27
8059;1299;2893;5.08
8059;791;907;4.93
8059;873;617;4.86
8059;1525;3382;4.86
8059;843;1023;4.9
8059;1063;1010;4.97
8059;1718;3162;5.11
8066;819;1172;5.3
8150;1079;1108;5.54
8150;1690;3521;5.83
8152;780;1096;6.16
8152;1169;1019;6.47
8152;1664;3663;6.68
8154;814;1328;6.74
8154;1200;1218;6.7
8154;1651;3668;6.6
8241;763;1019;6.49
8241;1246;813;6.36
8243;1744;3617;6.21
8243;752;1114;6.02
8243;1291;656;5.82
8245;1621;3427;5.65
8245;722;1059;5.51
8245;1263;719;5.36
8332;1632;3661;5.24
8332;783;1331;5.11
8332;1341;736;4.99
8332;1797;3069;4.94
8338;711;1236;4.9
8338;1247;677;4.88
8338;1689;3111;4.86
8338;460;1361;4.84
8338;1397;591;4.76
8431;1476;3245;4.61
8431;528;1567;4.42
8431;1440;790;4.2
8431;1426;3616;3.98
8431;467;1237;3.8
8431;1265;592;3.68
8431;1535;3281;3.61
8437;464;1395;3.6
8538;1338;793;3.57
8538;1421;3553;3.52
8538;323;1723;3.48
8538;1265;951;3.49
8538;1328;3343;3.65
8538;416;1535;4.0
8538;1365;592;4.42
8538;1381;3445;4.8
8545;139;2039;5.09
8545;1312;855;5.27
8626;1298;3771;5.37
8626;286;1808;5.38
8626;1339;413;5.18
8626;1173;3331;4.84
8626;144;1507;4.45
8626;1343;355;4.12
8626;1169;3055;3.93
8626;97;1614;3.85
8718;1289;390;3.88
8718;1219;3061;3.98
8718;0;1457;4.12
8718;1302;368;4.23
8718;1177;3324;4.32
8718;29;1456;4.36
8722;1426;131;4.37
8722;1136;2928;4.38
8821;0;1599;4.38
8821;1364;112;4.39
8821;1117;2768;4.43
8821;0;1791;4.5
8821;1354;607;4.61
8821;1142;3339;4.71
8821;0;2127;4.78
8821;1390;535;4.79
8821;1056;3280;4.77
8920;0;1845;4.72
8920;1465;195;4.66
8922;1079;2970;4.62
8922;0;1810;4.6
8922;1491;227;4.59
8924;1050;3031;4.62
8924;29;2005;4.68
8924;1535;221;4.76
8926;1002;2899;4.85
9021;47;1787;4.93
9021;1622;287;5.0
9023;983;3013;5.03
9023;112;1954;5.06
9023;1659;481;5.09
9025;937;3128;5.13
9025;171;2080;5.17
9027;1679;288;5.21
9027;898;2994;5.26
9118;221;2282;5.3
9120;1565;241;5.33
9120;849;3146;5.37
9120;205;2291;5.42
9120;1584;171;5.46
9120;880;2905;5.49
9122;246;2143;5.53
9122;1491;282;5.58
9122;912;3071;5.63
9170;272;2559;5.68
9170;1493;482;5.72
9170;909;3013;5.73
9170;464;2496;5.75
9240;1575;217;5.78
9240;871;2775;5.8
9240;511;2383;5.82
9240;1586;317;5.83
9240;745;2955;5.83
9240;554;2367;5.84
9240;1680;116;5.86
9321;817;2709;5.87
9323;528;2459;5.89
9323;1607;363;5.89
9323;767;3003;5.89
9325;496;2733;5.89
9325;1522;279;5.9
9327;711;3006;5.91
9418;598;2797;5.92
9418;1476;368;5.94
9418;709;2773;5.94
9418;601;2881;5.94
9418;1456;229;5.93
9424;661;2510;5.91
9424;627;2486;5.88
9424;1467;70;5.86
9424;616;2642;5.86
9514;683;2422;5.85
9517;1483;49;5.83
9517;611;2803;5.82
9517;673;2818;5.82
9517;1511;189;5.82
9517;547;2736;5.84
9517;785;2660;5.86
9517;1508;101;5.88
9517;544;2307;5.92
9608;816;2383;5.94
9610;1526;176;5.96
9610;464;2772;5.96
9610;772;2991;5.97
9610;1488;331;5.97
9610;448;2624;5.96
9610;864;3063;5.94
9610;1491;128;5.91
9690;473;2303;5.88
9690;795;2770;5.87
9690;1443;0;5.86
9690;379;2149;5.86
9690;898;2672;5.87
9690;1521;80;5.86
9690;384;2003;5.85
9767;854;2585;5.83
9769;1521;0;5.82
9769;371;1913;5.83
9769;918;2361;5.83
9769;1415;0;5.82
9769;341;2013;5.81
9769;913;2659;5.8
9872;1456;432;5.79
9872;301;2164;5.79
9872;982;2895;5.79
9872;1488;183;5.8
9875;294;2218;5.8
9876;999;3012;5.81
9876;1475;113;5.8
9878;292;2165;5.79
9878;1046;3057;5.77
9879;1485;305;5.75
9967;250;2384;5.75
9967;997;3179;5.74
9969;1431;389;5.74
9969;252;2364;5.75
9969;1010;3459;5.75
9969;1392;531;5.73
9969;191;2106;5.71
9969;1075;3292;5.7
10061;1434;214;5.69
10063;93;2225;5.68
10063;1078;3269;5.66
10065;1415;207;5.66
10065;82;1867;5.66
10065;1120;2851;5.67
10065;1345;166;5.67
10065;16;1840;5.68
10065;1131;3472;5.68
10165;1366;432;5.69
10165;0;2019;5.69
10165;1104;3125;5.69
10169;1366;477;5.69
10169;6;1776;5.67
10169;1151;3179;5.64
10171;1328;540;5.63
10171;0;1951;5.61
10171;1151;3726;5.62
10261;1310;623;5.63
10265;6;2107;5.64
10265;1174;3998;5.64
10267;1265;622;5.64
10267;6;1835;5.63
10269;1174;3557;5.62
10269;1306;588;5.61
10269;65;1840;5.6
10271;1154;3330;5.58
10449;1216;571;5.56
