timestamp (ms);EMG_Quadriceps (raw);ECG_Isquiotibiais (raw);Angulo_Relativo (graus)
5497;0;1790;137.33
5497;6;1787;137.64
5497;0;1795;138.0
5544;0;1808;138.35
5546;0;1746;138.72
5546;0;1799;139.08
5546;0;1776;139.38
5594;0;1726;139.64
5594;0;1808;139.81
5594;0;1802;139.9
5596;0;1789;139.95
5596;0;1867;139.93
5643;0;1893;139.88
5643;0;1830;139.78
5643;0;1895;139.68
5643;0;1920;139.56
5689;0;1843;139.4
5691;0;1910;139.21
5691;0;1929;139.0
5691;0;1863;138.72
5731;0;1915;138.38
5731;0;1961;138.01
5731;0;1893;137.62
5733;0;1937;137.25
5780;0;1968;136.89
5780;0;1904;136.59
5780;0;1907;136.33
5780;0;1974;136.12
5826;0;1900;136.03
5826;0;1931;135.98
5826;0;1986;135.94
5826;0;1904;135.87
5830;0;1904;135.8
5867;0;1969;135.73
5869;0;1877;135.62
5869;0;1862;135.49
5915;11;1942;135.35
5915;0;1873;135.23
5915;0;1874;135.19
5915;0;1940;135.21
5966;0;1895;135.28
5966;0;1868;135.36
5966;0;1951;135.44
5966;0;1886;135.55
5968;0;1842;135.71
6014;13;1904;135.91
6014;0;1856;136.15
6014;0;1811;136.43
6014;0;1893;136.74
6060;0;1856;137.08
6062;0;1823;137.48
6062;0;1894;137.9
6062;0;1859;138.34
6102;0;1802;138.73
6102;0;1853;139.08
6102;0;1838;139.38
6102;0;1786;139.64
6148;0;1867;139.88
6150;0;1872;140.12
6150;0;1806;140.32
6150;0;1886;140.46
6199;0;1875;140.56
6199;0;1822;140.66
6201;0;1869;140.76
6201;0;1871;140.88
6201;0;1797;140.99
6245;0;1834;141.1
6247;0;1855;141.14
6247;0;1748;141.1
6247;0;1777;140.98
6293;0;1790;140.83
6295;0;1727;140.65
6295;0;1773;140.48
6295;0;1808;140.32
6334;0;1753;140.2
6336;0;1787;140.12
6336;0;1830;140.07
6336;0;1771;140.04
6382;0;1789;140.03
6384;0;1816;140.05
6384;0;1759;140.11
6384;0;1760;140.22
6432;0;1806;140.39
6432;0;1744;140.64
6432;0;1741;140.95
6432;0;1805;141.28
6480;0;1766;141.63
