timestamp (ms);EMG_Quadriceps (raw);ECG_Isquiotibiais (raw);Angulo_Relativo (graus)
8238;49;343;16.67
8238;117;351;17.19
8318;80;352;17.39
8318;16;343;17.32
8318;89;348;17.28
8318;92;353;17.17
8318;48;341;17.61
8318;141;349;18.11
8318;121;349;18.66
8318;80;347;19.05
8386;202;356;19.2
8388;143;354;19.11
8388;89;346;18.95
8390;192;351;18.96
8390;141;356;19.08
8390;78;345;19.21
8454;208;353;19.34
8454;161;357;19.38
8454;99;346;19.48
8454;164;351;19.71
8454;133;354;20.16
8454;79;342;20.81
8521;100;343;21.79
8521;264;359;23.02
8523;256;347;24.2
8523;335;353;25.03
8523;163;343;25.36
8525;41;336;25.2
8600;86;344;24.54
8600;60;362;23.97
8602;1;346;23.58
8602;0;346;23.18
8602;19;352;22.61
8604;19;341;21.87
8604;16;327;21.24
8676;22;322;20.9
8676;35;314;20.52
8676;29;317;19.92
8676;362;355;20.0
8676;413;358;20.42
8680;863;382;20.88
8680;960;393;21.62
8742;744;368;22.51
8742;700;365;22.89
8742;716;368;23.05
8742;640;363;22.9
8742;633;363;22.55
8742;569;354;22.26
8809;506;358;21.85
8811;445;358;21.73
8811;154;350;22.13
8811;77;343;22.83
8813;71;339;23.96
8813;121;350;25.37
8873;101;349;26.83
8873;389;363;28.02
8873;816;386;28.49
8873;1101;400;28.49
8873;1396;405;28.22
8873;1367;407;27.84
8949;1049;389;27.73
8951;896;381;27.76
8951;747;380;27.9
8951;511;369;27.91
8953;494;368;27.8
8953;475;374;27.51
9015;451;368;27.03
9015;544;371;26.57
9018;554;375;25.94
9018;403;368;25.28
9018;277;352;24.8
9018;230;361;24.49
9088;137;353;24.29
9090;142;351;24.32
9090;233;346;24.42
9090;159;355;24.47
9090;128;352;24.3
9090;148;357;23.75
9094;75;348;23.23
9153;61;352;22.71
9155;85;350;22.26
9155;82;351;22.02
9155;58;350;21.94
9155;114;353;21.86
9155;95;352;21.76
9219;87;347;21.65
9219;147;354;21.55
9221;110;355;21.44
9221;110;347;21.32
9223;144;353;21.22
9299;94;353;21.19
9299;64;346;21.23
9302;102;351;21.23
9302;78;351;21.23
9302;74;348;21.05
9302;151;354;20.85
9302;110;353;20.71
9302;92;349;20.57
9374;157;355;20.45
9374;103;352;20.35
9374;79;345;20.21
9374;137;353;19.99
9374;101;351;19.69
9374;71;350;19.37
9383;126;355;19.03
9450;97;354;18.76
9450;70;347;18.49
9450;118;345;18.22
9450;91;351;17.95
9450;65;347;17.66
9450;131;352;17.34
9518;100;351;17.03
9518;78;343;16.72
9518;145;350;16.41
9520;102;351;16.09
9520;71;347;15.78
9520;117;349;15.51
9592;102;351;15.27
9592;70;346;15.08
9592;112;352;14.91
9592;99;351;14.76
9592;69;347;14.62
9592;115;348;14.48
9592;100;349;14.32
9658;78;346;14.11
9658;113;351;13.87
9658;109;353;13.66
9658;78;346;13.41
9658;115;350;13.24
9658;112;350;13.1
9723;80;343;13.0
9723;142;350;12.91
9723;119;343;12.83
9723;82;347;12.76
9723;141;352;12.69
9723;113;353;12.6
9790;81;344;12.49
9790;125;351;12.41
9790;115;349;12.32
9790;78;348;12.22
9790;125;352;12.12
9790;117;351;12.02
9855;78;343;11.92
9855;124;347;11.83
9855;115;347;11.76
9855;80;343;11.71
9855;133;349;11.65
9930;126;355;11.59
9930;71;346;11.51
9930;131;350;11.46
9930;131;350;11.4
9930;89;346;11.36
9930;125;346;11.33
9930;127;345;11.28
