timestamp;ID;Angle;EMG;ECG
182.556;ESQ;323.14;1395;2304
182.556;DIR;33.28;0;2363
182.556;DIR;33.28;0;1037
182.556;ESQ;323.14;0;2713
182.556;DIR;33.29;0;3219
182.556;DIR;33.28;0;1472
182.556;ESQ;323.13;4095;63
182.556;ESQ;323.14;0;3942
182.556;DIR;33.28;0;1750
182.556;ESQ;323.13;4002;1091
182.556;DIR;33.28;0;2831
182.556;ESQ;323.13;3473;1191
182.556;DIR;33.26;0;929
182.556;ESQ;323.13;0;3850
182.556;DIR;33.26;0;2803
182.556;ESQ;323.14;4095;0
182.556;DIR;33.26;0;2027
182.556;ESQ;323.13;114;2759
182.556;DIR;33.26;0;1321
182.556;ESQ;323.14;423;2234
182.556;DIR;33.26;0;3326
182.556;ESQ;323.14;4095;249
182.556;DIR;33.25;0;1263
182.556;ESQ;323.13;0;4095
182.556;DIR;33.25;0;2116
182.556;ESQ;323.13;4095;551
182.556;DIR;33.25;0;2630
182.618;DIR;33.25;0;1003
182.618;ESQ;323.13;2871;1533
182.618;ESQ;323.12;0;3470
182.618;DIR;33.24;0;3264
182.618;DIR;33.24;0;1853
182.618;ESQ;323.11;4095;0
182.618;ESQ;323.11;0;3296
182.618;DIR;33.24;0;1370
182.618;ESQ;323.11;1101;1739
182.618;DIR;33.23;0;3111
182.618;ESQ;323.11;4010;582
182.618;DIR;33.23;0;1168
182.618;ESQ;323.11;0;4095
182.618;DIR;33.23;0;2559
182.618;ESQ;323.11;4095;175
182.618;DIR;33.23;0;2465
182.68;ESQ;323.1;2070;1968
182.68;ESQ;323.1;0;2977
182.68;DIR;33.2;0;1034
182.68;DIR;33.19;0;3322
182.68;ESQ;323.11;4095;0
182.68;DIR;33.17;0;1577
182.68;ESQ;323.12;0;3599
182.68;DIR;33.17;0;1821
182.68;ESQ;323.12;2423;1232
182.68;DIR;33.17;0;3214
182.68;ESQ;323.13;3718;944
182.68;DIR;33.19;0;1061
182.68;ESQ;323.14;0;4095
182.68;DIR;33.2;0;2864
182.68;ESQ;323.12;4095;0
182.68;DIR;33.21;0;2339
182.68;DIR;33.21;0;1169
182.68;ESQ;323.13;874;2494
182.68;ESQ;323.13;54;2629
182.68;DIR;33.23;0;3280
182.68;ESQ;323.13;4095;105
182.68;DIR;33.24;0;1282
182.743;ESQ;323.12;0;3792
182.743;DIR;33.24;0;1977
182.743;ESQ;323.12;4095;727
182.743;ESQ;323.11;3312;1328
182.743;DIR;33.25;0;2864
182.743;DIR;33.24;0;910
182.743;ESQ;323.12;0;3821
182.743;DIR;33.24;0;3002
182.743;ESQ;323.11;4095;0
182.743;DIR;33.23;0;2000
182.743;ESQ;323.1;0;2954
182.743;DIR;33.23;0;1290
182.743;DIR;33.23;0;3258
182.743;ESQ;323.1;741;2022
182.743;ESQ;323.1;4095;319
182.743;DIR;33.22;0;1250
182.743;ESQ;323.1;0;4095
182.743;DIR;33.22;0;2248
182.743;DIR;33.21;0;2541
182.743;ESQ;323.12;4095;464
182.82;ESQ;323.11;2604;1730
182.82;DIR;33.21;0;954
182.82;ESQ;323.11;0;3290
182.82;DIR;33.19;0;3055
182.82;ESQ;323.12;4095;0
182.82;DIR;33.19;0;1582
182.82;DIR;33.19;0;1486
182.822;ESQ;323.12;0;3254
182.822;ESQ;323.11;1385;1653
182.822;DIR;33.2;0;3110
182.822;ESQ;323.1;4023;576
182.822;DIR;33.2;0;923
182.822;ESQ;323.1;0;3888
182.822;DIR;33.2;0;2479
182.822;DIR;33.19;0;2358
182.822;ESQ;323.1;4095;93
182.822;DIR;33.2;0;906
182.822;DIR;33.21;0;3206
182.822;ESQ;323.1;1795;2178
182.822;ESQ;323.1;0;2879
182.822;ESQ;323.1;4095;0
182.822;DIR;33.21;0;1408
182.822;ESQ;323.1;0;3491
182.822;DIR;33.22;0;1699
182.822;ESQ;323.1;2963;1091
182.822;DIR;33.24;0;2917
182.886;ESQ;323.09;3699;1003
182.886;DIR;33.24;0;822
182.886;ESQ;323.09;0;3993
182.886;DIR;33.24;0;2726
182.886;ESQ;323.09;4095;0
182.886;DIR;33.25;0;2088
182.886;DIR;33.25;0;1108
182.886;ESQ;323.09;658;2613
182.886;ESQ;323.09;208;2419
182.886;DIR;33.25;0;3334
182.886;ESQ;323.1;4095;56
182.886;DIR;33.25;0;1126
182.886;ESQ;323.09;0;3973
182.886;DIR;33.24;0;1889
182.886;DIR;33.23;0;2672
182.886;ESQ;323.09;4095;746
182.886;ESQ;323.09;3205;1387
182.886;DIR;33.22;0;739
182.886;DIR;33.22;0;2864
182.886;ESQ;323.09;0;3538
182.886;ESQ;323.09;4095;0
182.962;DIR;33.22;0;1812
182.962;ESQ;323.1;0;2973
182.962;DIR;33.22;0;1185
182.962;ESQ;323.1;734;1973
182.962;DIR;33.23;0;3045
182.962;DIR;33.23;0;895
182.962;ESQ;323.11;4083;347
182.962;ESQ;323.11;0;4095
182.962;DIR;33.23;0;2137
182.962;ESQ;323.09;4095;388
182.962;DIR;33.23;0;2375
182.962;ESQ;323.1;2443;1867
182.962;DIR;33.23;0;715
182.962;ESQ;323.11;0;3216
182.962;DIR;33.24;0;2955
182.962;ESQ;323.11;4095;0
182.962;ESQ;323.1;0;3489
182.962;DIR;33.25;0;1413
182.962;DIR;33.25;0;1415
182.962;ESQ;323.09;1588;1490
182.962;DIR;33.25;0;2944
182.962;ESQ;323.09;3941;723
182.962;ESQ;323.09;0;4095
182.962;DIR;33.27;0;667
183.04;DIR;33.27;0;2288
183.04;ESQ;323.1;4095;143
183.04;DIR;33.26;0;2099
183.04;ESQ;323.1;1763;2277
183.04;DIR;33.26;0;780
183.04;DIR;33.26;0;2896
183.04;ESQ;323.09;0;2929
183.04;DIR;33.27;0;1088
183.04;ESQ;323.09;4095;6
183.04;ESQ;323.09;0;3648
183.04;DIR;33.27;0;1599
183.04;DIR;33.27;0;2642
183.04;ESQ;323.09;3023;1161
183.04;ESQ;323.09;3707;1104
183.04;DIR;33.28;0;584
183.04;ESQ;323.09;0;4005
183.04;DIR;33.28;0;2547
183.04;ESQ;323.09;4095;0
183.04;DIR;33.26;0;1779
183.04;ESQ;323.09;403;2762
183.04;DIR;33.26;0;927
183.04;ESQ;323.09;336;2301
183.04;DIR;33.25;0;3007
183.103;ESQ;323.1;4095;185
183.103;DIR;33.24;0;973
183.103;ESQ;323.09;0;4095
183.103;DIR;33.24;0;1898
183.103;ESQ;323.09;4095;727
183.103;DIR;33.24;0;2469
183.103;ESQ;323.09;3013;1616
183.103;DIR;33.25;0;640
183.103;ESQ;323.09;0;3551
183.103;DIR;33.25;0;2767
183.103;ESQ;323.08;4095;0
183.103;DIR;33.27;0;1574
183.103;ESQ;323.08;0;3171
183.103;ESQ;323.09;935;2023
183.103;DIR;33.28;0;1179
183.103;DIR;33.28;0;3004
183.103;ESQ;323.1;4095;561
183.103;DIR;33.28;0;887
183.103;ESQ;323.09;0;4095
183.103;DIR;33.28;0;2097
183.103;ESQ;323.08;4095;399
183.182;DIR;33.27;0;2339
183.182;DIR;33.28;0;781
183.182;ESQ;323.09;2337;2006
183.182;ESQ;323.08;0;3198
183.182;DIR;33.27;0;2854
183.182;ESQ;323.08;4095;3
183.182;DIR;33.27;0;1328
183.182;ESQ;323.07;0;3629
183.182;DIR;33.27;0;1415
183.182;ESQ;323.07;2023;1441
183.182;DIR;33.26;0;2805
183.182;ESQ;323.08;3777;858
183.182;DIR;33.25;0;802
183.182;DIR;33.23;0;2459
183.182;ESQ;323.08;0;4095
183.182;ESQ;323.09;4095;113
183.182;DIR;33.23;0;2005
183.182;ESQ;323.09;1210;2509
183.182;DIR;33.22;0;835
183.182;ESQ;323.09;0;2659
183.183;DIR;33.23;0;2967
183.183;ESQ;323.11;4095;58
183.183;DIR;33.22;0;1182
183.183;ESQ;323.1;0;3847
183.247;DIR;33.22;0;1802
183.247;DIR;33.21;0;2594
183.247;ESQ;323.11;4095;940
183.247;ESQ;323.1;3381;1299
183.247;DIR;33.22;0;638
183.247;DIR;33.2;0;2646
183.247;ESQ;323.1;0;3899
183.247;ESQ;323.11;4095;0
183.247;DIR;33.2;0;1767
183.247;ESQ;323.12;165;2873
183.247;DIR;33.2;0;1013
183.247;ESQ;323.13;421;2277
183.247;DIR;33.2;0;2947
183.247;ESQ;323.13;4095;351
183.247;DIR;33.21;0;932
183.247;ESQ;323.13;0;4095
183.247;DIR;33.21;0;2113
183.247;ESQ;323.13;4095;592
183.247;DIR;33.21;0;2416
183.247;ESQ;323.13;2736;1780
183.247;DIR;33.21;0;721
183.309;ESQ;323.12;0;3377
183.309;DIR;33.21;0;2829
183.309;ESQ;323.13;4095;0
183.309;DIR;33.22;0;1458
183.309;ESQ;323.13;0;3249
183.309;DIR;33.21;0;1333
183.309;DIR;33.2;0;2901
183.309;ESQ;323.12;1257;1601
183.309;ESQ;323.12;4000;581
183.309;DIR;33.2;0;744
183.309;ESQ;323.12;0;4095
183.309;DIR;33.19;0;2256
183.309;DIR;33.19;0;2149
183.309;ESQ;323.12;4095;251
183.309;ESQ;323.13;2023;2106
183.309;DIR;33.2;0;730
183.309;DIR;33.2;0;2901
183.309;ESQ;323.13;0;3024
183.309;ESQ;323.12;4095;0
183.309;DIR;33.2;0;1238
183.372;ESQ;323.12;0;3663
183.372;ESQ;323.11;2321;1299
183.372;ESQ;323.11;3732;1040
183.372;DIR;33.21;0;1562
183.372;DIR;33.21;0;2730
183.372;DIR;33.22;0;674
183.372;ESQ;323.11;0;4063
183.372;DIR;33.22;0;2522
183.372;ESQ;323.11;4095;0
183.372;DIR;33.22;0;1884
183.372;ESQ;323.11;755;2499
183.372;DIR;33.23;0;921
183.372;ESQ;323.11;158;2493
183.372;ESQ;323.12;4095;169
183.372;DIR;33.22;0;2971
183.372;DIR;33.21;0;1090
183.372;ESQ;323.11;0;4090
183.372;ESQ;323.11;4095;681
183.372;DIR;33.2;0;1872
183.372;DIR;33.21;0;2496
183.436;ESQ;323.12;3159;1458
183.436;DIR;33.22;0;662
183.436;ESQ;323.11;0;3649
183.436;DIR;33.23;0;2706
183.436;ESQ;323.12;4095;0
183.436;DIR;33.23;0;1593
183.436;DIR;33.23;0;1136
183.436;DIR;33.24;0;2868
183.436;ESQ;323.12;0;3062
183.436;ESQ;323.12;766;1993
183.436;ESQ;323.12;4080;336
183.436;DIR;33.23;0;830
183.436;ESQ;323.12;0;4039
183.436;DIR;33.23;0;2133
183.436;DIR;33.23;0;2206
183.436;ESQ;323.12;4095;466
183.436;ESQ;323.12;2534;1862
183.436;ESQ;323.13;0;3161
183.436;DIR;33.21;0;689
183.436;DIR;33.21;0;2835
183.499;ESQ;323.13;4095;0
183.499;DIR;33.22;0;1303
183.499;ESQ;323.12;0;3431
183.499;DIR;33.22;0;1476
183.499;ESQ;323.12;1744;1461
183.499;ESQ;323.12;3886;748
183.499;DIR;33.22;0;2725
183.499;ESQ;323.11;0;4095
183.499;DIR;33.22;0;709
183.499;ESQ;323.12;4095;82
183.499;DIR;33.22;0;2480
183.499;DIR;33.22;0;1985
183.499;ESQ;323.12;1461;2331
183.499;DIR;33.22;0;907
183.499;ESQ;323.12;0;2672
183.499;ESQ;323.12;4095;0
183.499;DIR;33.21;0;2931
183.499;DIR;33.21;0;1073
183.578;ESQ;323.12;0;3828
183.578;DIR;33.21;0;1708
183.578;ESQ;323.12;3531;1055
183.578;DIR;33.21;0;2674
183.578;ESQ;323.12;3534;1119
183.578;ESQ;323.12;0;3909
183.578;DIR;33.2;0;688
183.578;DIR;33.21;0;2615
183.578;ESQ;323.12;4095;16
183.578;DIR;33.21;0;1707
183.578;DIR;33.21;0;1039
183.578;ESQ;323.11;366;2731
183.578;ESQ;323.11;290;2286
183.578;DIR;33.22;0;2913
183.578;ESQ;323.1;4095;214
183.578;DIR;33.22;0;869
183.578;ESQ;323.12;0;4095
183.578;ESQ;323.11;4095;706
183.578;DIR;33.22;0;2031
183.578;DIR;33.22;0;2307
183.578;ESQ;323.11;2995;1535
183.578;DIR;33.23;0;753
183.578;ESQ;323.11;0;3450
183.578;ESQ;323.11;4095;0
183.578;DIR;33.22;0;2903
183.578;ESQ;323.11;0;3093
183.578;DIR;33.22;0;1461
183.64;DIR;33.22;0;1249
183.64;ESQ;323.12;871;1900
183.64;DIR;33.22;0;2737
183.64;ESQ;323.12;4095;453
183.64;DIR;33.22;0;740
183.64;ESQ;323.11;0;4095
183.64;DIR;33.23;0;2307
183.64;ESQ;323.11;4095;340
183.64;DIR;33.23;0;2070
183.64;ESQ;323.11;2319;1931
183.64;DIR;33.22;0;774
183.64;ESQ;323.11;0;3143
183.64;DIR;33.23;0;2896
183.64;DIR;33.23;0;1207
183.64;ESQ;323.11;4095;0
183.64;ESQ;323.11;0;3571
183.64;DIR;33.23;0;1535
183.64;ESQ;323.1;1936;1449
183.64;DIR;33.23;0;2669
183.64;ESQ;323.1;3827;823
183.704;DIR;33.24;0;665
183.704;ESQ;323.1;0;4095
183.704;DIR;33.23;0;2414
183.704;ESQ;323.1;4095;87
183.704;DIR;33.22;0;1744
183.704;ESQ;323.1;1324;2417
183.704;ESQ;323.1;0;2662
183.704;DIR;33.23;0;896
183.705;DIR;33.24;0;2832
183.705;ESQ;323.1;4095;31
183.781;DIR;33.24;0;944
183.781;ESQ;323.1;0;3819
183.781;DIR;33.24;0;1829
183.781;ESQ;323.11;3820;1008
183.781;DIR;33.23;0;2362
183.781;ESQ;323.11;3455;1221
183.781;DIR;33.23;0;540
183.781;ESQ;323.1;0;3989
183.781;DIR;33.24;0;2559
183.781;ESQ;323.11;4095;0
183.781;DIR;33.24;0;1534
183.781;ESQ;323.12;340;2742
183.781;DIR;33.23;0;1138
183.781;ESQ;323.12;362;2335
183.781;ESQ;323.11;4095;277
183.781;DIR;33.24;0;2761
183.781;DIR;33.25;0;755
183.781;ESQ;323.13;0;4095
183.781;ESQ;323.13;4095;650
183.781;DIR;33.23;0;2023
183.781;DIR;33.23;0;2183
183.781;ESQ;323.12;2958;1585
183.781;ESQ;323.12;0;3539
183.781;DIR;33.23;0;685
183.781;DIR;33.24;0;2752
183.781;ESQ;323.13;4095;0
183.781;DIR;33.23;0;1314
183.781;ESQ;323.12;0;3054
183.781;DIR;33.23;0;1353
183.781;ESQ;323.12;988;1847
183.781;DIR;33.24;0;2692
183.781;ESQ;323.12;4095;538
183.781;DIR;33.24;0;720
183.781;ESQ;323.12;0;4095
183.781;DIR;33.24;0;2327
183.844;DIR;33.22;0;2000
183.844;ESQ;323.12;4095;279
183.844;ESQ;323.12;2181;2038
183.844;DIR;33.22;0;791
183.844;ESQ;323.12;0;3187
183.844;DIR;33.22;0;2837
183.844;DIR;33.23;0;1206
183.844;ESQ;323.13;4095;16
183.844;ESQ;323.12;0;3354
183.844;DIR;33.21;0;1589
183.844;DIR;33.21;0;2552
183.844;ESQ;323.13;1840;1387
183.844;ESQ;323.13;3859;843
183.844;ESQ;323.13;0;4095
183.844;DIR;33.21;0;691
183.844;DIR;33.21;0;2526
183.844;ESQ;323.13;4095;31
183.844;DIR;33.22;0;1760
183.844;ESQ;323.12;1178;2438
183.907;DIR;33.23;0;1014
183.907;ESQ;323.11;1;2679
183.907;DIR;33.23;0;2851
183.907;ESQ;323.11;4095;32
183.907;DIR;33.23;0;931
183.907;ESQ;323.11;0;3728
183.907;DIR;33.23;0;1925
183.907;ESQ;323.11;4095;831
183.907;DIR;33.24;0;2368
183.907;ESQ;323.12;3282;1299
183.907;DIR;33.23;0;690
183.907;ESQ;323.12;0;3803
183.907;DIR;33.23;0;2695
183.907;DIR;33.23;0;1472
183.907;ESQ;323.12;4095;0
183.907;ESQ;323.12;0;2907
183.907;DIR;33.22;0;1277
183.907;ESQ;323.14;597;2202
183.907;DIR;33.21;0;2766
183.907;ESQ;323.14;4095;315
183.97;DIR;33.2;0;859
183.97;ESQ;323.14;0;4095
183.97;DIR;33.2;0;2221
183.97;ESQ;323.15;4095;496
183.97;ESQ;323.14;2601;1861
183.97;DIR;33.2;0;2102
183.97;DIR;33.2;0;784
183.97;DIR;33.21;0;2848
183.97;ESQ;323.15;0;3328
183.97;ESQ;323.15;4095;0
183.97;DIR;33.22;0;1235
183.97;ESQ;323.14;0;3449
183.97;DIR;33.22;0;1525
183.97;ESQ;323.14;1521;1557
183.97;DIR;33.22;0;2634
183.97;ESQ;323.14;3957;662
183.97;DIR;33.22;0;694
183.97;ESQ;323.14;0;4095
183.97;ESQ;323.14;4095;194
183.97;DIR;33.21;0;2514
184.032;DIR;33.22;0;1878
184.032;ESQ;323.13;1677;2327
184.032;DIR;33.22;0;919
184.032;ESQ;323.13;0;2827
184.032;ESQ;323.13;4095;11
184.032;DIR;33.22;0;2822
184.032;DIR;33.22;0;1044
184.032;ESQ;323.12;0;3830
184.032;DIR;33.22;0;1865
184.032;ESQ;323.13;3363;1160
184.032;DIR;33.22;0;2461
184.032;ESQ;323.13;3547;1237
184.032;DIR;33.22;0;688
184.032;ESQ;323.12;0;4023
184.032;DIR;33.22;0;2686
184.032;ESQ;323.13;4095;0
184.032;ESQ;323.13;557;2682
184.032;DIR;33.22;0;1614
184.032;DIR;33.22;0;1227
184.095;DIR;33.22;0;2791
184.095;ESQ;323.12;240;2378
184.095;ESQ;323.13;4095;273
184.095;DIR;33.22;0;851
184.095;ESQ;323.14;0;4095
184.095;DIR;33.22;0;2193
184.095;ESQ;323.14;4095;711
184.095;DIR;33.23;0;2256
184.095;DIR;33.23;0;766
184.095;ESQ;323.14;2979;1520
184.095;ESQ;323.14;0;3503
184.095;DIR;33.24;0;2833
184.095;ESQ;323.14;4095;0
184.095;DIR;33.24;0;1362
184.095;ESQ;323.14;0;3069
184.095;DIR;33.23;0;1486
184.095;ESQ;323.14;890;1911
184.095;ESQ;323.15;4095;497
184.095;DIR;33.24;0;2751
184.095;DIR;33.24;0;768
184.158;DIR;33.24;0;2448
184.158;ESQ;323.14;0;4095
184.158;ESQ;323.15;4095;385
184.158;DIR;33.24;0;1998
184.158;ESQ;323.14;2353;1970
184.158;ESQ;323.13;0;3215
184.158;DIR;33.24;0;912
184.158;DIR;33.24;0;2907
184.158;ESQ;323.14;4095;3
184.158;DIR;33.24;0;1173
184.158;ESQ;323.14;0;3377
184.158;DIR;33.23;0;1776
184.158;ESQ;323.13;1669;1438
184.158;DIR;33.23;0;2547
184.158;ESQ;323.14;3874;782
184.159;DIR;33.24;0;726
184.159;ESQ;323.14;0;4095
184.159;DIR;33.23;0;2661
184.159;ESQ;323.15;4095;85
184.159;ESQ;323.15;1489;2310
184.159;DIR;33.23;0;1724
184.221;DIR;33.23;0;1131
184.221;ESQ;323.15;0;2701
184.221;DIR;33.23;0;2971
184.221;ESQ;323.15;4095;81
184.221;DIR;33.23;0;1062
184.221;ESQ;323.16;0;3902
184.221;DIR;33.23;0;2023
184.221;ESQ;323.15;3605;1040
184.221;DIR;33.23;0;2352
184.221;DIR;33.23;0;779
184.221;ESQ;323.15;3514;1133
184.221;ESQ;323.16;0;3915
184.221;ESQ;323.15;4095;0
184.221;DIR;33.23;0;2818
184.221;ESQ;323.15;607;2629
184.221;DIR;33.23;0;1535
184.221;DIR;33.23;0;1354
184.221;ESQ;323.14;246;2375
184.221;DIR;33.23;0;2913
184.221;ESQ;323.14;4095;149
184.285;DIR;33.23;0;837
184.285;ESQ;323.14;0;4002
184.285;ESQ;323.13;4095;669
184.285;DIR;33.24;0;2261
184.285;ESQ;323.13;3105;1447
184.285;DIR;33.23;0;2198
184.285;ESQ;323.13;0;3583
184.285;DIR;33.24;0;921
184.285;DIR;33.25;0;2975
184.285;ESQ;323.13;4095;0
184.285;ESQ;323.13;0;3065
184.285;DIR;33.25;0;1296
184.285;DIR;33.24;0;1661
184.285;ESQ;323.12;816;1906
184.285;DIR;33.25;0;2769
184.285;ESQ;323.12;4095;475
184.285;ESQ;323.13;0;4095
184.285;DIR;33.24;0;763
184.285;DIR;33.24;0;2509
184.285;ESQ;323.13;4095;309
184.347;DIR;33.24;0;1994
184.347;ESQ;323.13;2416;1791
184.347;DIR;33.24;0;1039
184.347;ESQ;323.13;0;3107
184.347;DIR;33.24;0;2979
184.348;ESQ;323.14;4095;0
184.348;DIR;33.24;0;1141
184.348;ESQ;323.13;0;3376
184.348;DIR;33.24;0;1907
184.348;ESQ;323.13;1585;1575
184.348;DIR;33.24;0;2668
184.348;ESQ;323.13;3920;722
184.348;DIR;33.23;0;796
184.348;ESQ;323.13;0;4048
184.348;DIR;33.23;0;2770
184.348;ESQ;323.13;4095;176
184.348;DIR;33.22;0;1825
184.348;ESQ;323.14;1679;2246
184.426;ESQ;323.13;0;2754
184.426;DIR;33.23;0;1243
184.426;DIR;33.24;0;3039
184.426;ESQ;323.15;4095;0
184.426;DIR;33.25;0;1071
184.426;ESQ;323.14;0;3661
184.426;DIR;33.24;0;2179
184.426;ESQ;323.14;3142;967
184.426;DIR;33.24;0;2453
184.426;ESQ;323.14;3519;1045
184.426;ESQ;323.14;0;3842
184.426;DIR;33.25;0;880
184.426;DIR;33.25;0;2991
184.426;ESQ;323.14;4095;0
184.426;DIR;33.26;0;1602
184.426;ESQ;323.14;570;2624
184.426;DIR;33.26;0;1535
184.426;ESQ;323.14;293;2354
184.426;ESQ;323.15;4095;121
184.426;DIR;33.26;0;2928
184.426;DIR;33.25;0;931
184.426;ESQ;323.15;0;3967
184.427;DIR;33.24;0;2544
184.427;ESQ;323.15;4095;657
184.427;DIR;33.24;0;2195
184.504;ESQ;323.17;2995;1477
184.504;DIR;33.25;0;1049
184.504;ESQ;323.17;0;3493
184.504;ESQ;323.18;4095;0
184.504;DIR;33.24;0;3101
184.504;DIR;33.23;0;1343
184.504;ESQ;323.18;0;2931
184.504;DIR;33.23;0;1922
184.504;ESQ;323.17;931;1825
184.504;DIR;33.23;0;2726
184.504;ESQ;323.17;3965;528
184.504;DIR;33.24;0;886
184.504;ESQ;323.17;0;4095
184.504;ESQ;323.16;4095;301
184.504;DIR;33.24;0;2832
184.504;DIR;33.25;0;1905
184.504;ESQ;323.17;2167;1973
184.504;ESQ;323.17;0;3067
184.504;DIR;33.25;0;1280
184.504;ESQ;323.18;4095;0
184.504;DIR;33.25;0;3087
184.504;DIR;33.26;0;1023
184.504;ESQ;323.17;0;3440
184.504;DIR;33.26;0;2170
184.504;ESQ;323.18;1961;1360
184.568;DIR;33.25;0;2448
184.568;ESQ;323.18;3799;800
184.568;DIR;33.25;0;914
184.568;ESQ;323.18;0;4048
184.568;DIR;33.25;0;2967
184.568;ESQ;323.18;4095;0
184.568;DIR;33.26;0;1601
184.568;DIR;33.26;0;1535
184.568;ESQ;323.18;1166;2353
184.568;ESQ;323.17;0;2641
184.568;DIR;33.26;0;2960
184.568;ESQ;323.17;4095;63
184.568;DIR;33.26;0;1009
184.568;ESQ;323.17;0;3885
184.568;ESQ;323.17;3840;976
184.568;DIR;33.26;0;2480
184.568;ESQ;323.17;3244;1375
184.568;DIR;33.26;0;2031
184.568;DIR;33.26;0;1034
184.568;ESQ;323.18;0;3696
184.642;DIR;33.26;0;3071
184.642;ESQ;323.18;4095;0
184.642;DIR;33.27;0;1277
184.642;ESQ;323.18;0;2940
184.644;DIR;33.26;0;2000
184.644;ESQ;323.18;689;2064
184.644;DIR;33.26;0;2658
184.644;ESQ;323.17;4095;274
184.644;ESQ;323.17;0;4080
184.644;DIR;33.26;0;810
184.644;DIR;33.26;0;2799
184.644;ESQ;323.17;4095;374
184.644;DIR;33.26;0;1834
184.644;ESQ;323.17;2515;1749
184.644;ESQ;323.18;0;3263
184.644;DIR;33.25;0;1307
184.644;DIR;33.25;0;3103
184.644;ESQ;323.18;4095;0
184.644;ESQ;323.17;0;3289
184.644;DIR;33.25;0;1050
184.644;DIR;33.25;0;2224
184.644;DIR;33.26;0;2416
184.644;ESQ;323.16;1535;1524
184.721;ESQ;323.17;3936;694
184.721;ESQ;323.16;0;4095
184.721;DIR;33.26;0;880
184.721;DIR;33.26;0;2992
184.721;ESQ;323.15;4095;159
184.721;ESQ;323.15;1785;2221
184.721;DIR;33.26;0;1557
184.721;DIR;33.26;0;1511
184.721;ESQ;323.15;0;2856
184.721;ESQ;323.15;4095;0
184.721;DIR;33.27;0;2880
184.721;DIR;33.27;0;912
184.721;ESQ;323.15;0;3677
184.721;DIR;33.26;0;2498
184.721;ESQ;323.15;3369;1010
184.721;DIR;33.26;0;2199
184.721;ESQ;323.15;3521;1088
184.721;DIR;33.26;0;944
184.721;ESQ;323.15;0;3950
184.721;DIR;33.26;0;3025
184.721;ESQ;323.14;4095;0
184.721;DIR;33.25;0;1380
184.721;ESQ;323.14;490;2640
184.721;DIR;33.26;0;1728
184.721;ESQ;323.13;259;2358
184.721;DIR;33.24;0;2749
184.785;ESQ;323.13;4095;112
184.785;DIR;33.24;0;840
184.785;ESQ;323.13;0;3954
184.785;DIR;33.24;0;2637
184.785;ESQ;323.14;4095;703
184.785;ESQ;323.15;3017;1520
184.785;DIR;33.25;0;1998
184.785;DIR;33.25;0;1107
184.785;ESQ;323.15;0;3562
184.785;DIR;33.25;0;3008
184.785;ESQ;323.14;4095;0
184.785;DIR;33.26;0;1129
184.785;ESQ;323.14;0;3135
184.785;DIR;33.26;0;1968
184.785;ESQ;323.14;960;1847
184.785;ESQ;323.13;4095;450
184.785;DIR;33.26;0;2611
184.785;ESQ;323.12;0;4095
184.785;DIR;33.25;0;810
184.785;DIR;33.25;0;2789
184.862;ESQ;323.12;4095;306
184.862;ESQ;323.12;2239;2063
184.862;DIR;33.25;0;1698
184.862;ESQ;323.12;0;3059
184.862;DIR;33.25;0;1256
184.862;ESQ;323.12;4095;0
184.862;DIR;33.26;0;2991
184.862;ESQ;323.12;0;3534
184.862;DIR;33.26;0;947
184.862;ESQ;323.13;1891;1491
184.862;DIR;33.26;0;2198
184.862;ESQ;323.13;3817;802
184.862;DIR;33.25;0;2355
184.862;ESQ;323.13;0;4095
184.862;DIR;33.25;0;809
184.862;ESQ;323.13;4095;132
184.862;DIR;33.24;0;2911
184.862;ESQ;323.13;1452;2361
184.862;DIR;33.24;0;1502
184.862;DIR;33.24;0;1503
184.862;ESQ;323.13;0;2755
184.862;ESQ;323.13;4095;48
184.862;DIR;33.24;0;2868
184.862;DIR;33.24;0;880
184.862;ESQ;323.13;0;3995
184.924;ESQ;323.13;3920;1055
184.924;DIR;33.25;0;2507
184.924;ESQ;323.13;3504;1255
184.924;DIR;33.24;0;2095
184.924;DIR;33.24;0;990
184.924;ESQ;323.14;0;3952
184.924;DIR;33.24;0;2998
184.924;ESQ;323.14;4095;0
184.924;ESQ;323.13;241;2745
184.924;DIR;33.24;0;1245
184.924;ESQ;323.14;327;2344
184.924;DIR;33.23;0;1841
184.924;ESQ;323.15;4095;302
184.924;DIR;33.23;0;2717
184.924;ESQ;323.15;0;4095
184.924;DIR;33.24;0;798
184.924;ESQ;323.15;4095;717
184.924;DIR;33.24;0;2693
184.924;ESQ;323.15;3026;1531
184.987;DIR;33.23;0;1854
184.987;ESQ;323.16;0;3559
184.987;DIR;33.22;0;1173
184.987;ESQ;323.15;4095;0
184.987;DIR;33.23;0;2945
184.987;ESQ;323.15;0;3092
184.987;ESQ;323.15;861;1973
184.987;DIR;33.24;0;1023
184.987;DIR;33.24;0;2096
184.987;DIR;33.24;0;2455
184.987;ESQ;323.16;4095;511
184.987;ESQ;323.16;0;4095
184.987;DIR;33.24;0;805
184.987;ESQ;323.16;4095;417
184.987;DIR;33.24;0;2878
184.988;ESQ;323.16;2301;2010
184.988;DIR;33.24;0;1584
184.988;DIR;33.23;0;1383
184.988;ESQ;323.16;0;3139
185.049;ESQ;323.16;4095;0
185.05;DIR;33.23;0;2903
185.05;ESQ;323.16;0;3486
185.05;DIR;33.23;0;884
