timestamp (ms);EMG_Quadriceps (raw);ECG_Isquiotibiais (raw);Angulo_Relativo (graus)
8015;0;4095;0.25
8023;0;3131;0.24
8107;0;1904;0.22
8109;0;4095;0.22
8109;0;4095;0.23
8109;0;227;0.23
8109;0;4095;0.24
8109;0;2901;0.26
8109;0;1003;0.28
8113;0;4095;0.3
8196;0;4095;0.31
8196;0;1490;0.31
8196;0;4095;0.31
8196;0;4095;0.3
8196;0;1524;0.28
8196;0;4095;0.27
8196;0;4095;0.26
8196;0;1040;0.26
8281;0;4095;0.26
8281;0;4095;0.27
8281;0;895;0.29
8281;0;4095;0.3
8281;0;4095;0.31
8281;0;900;0.32
8281;0;4095;0.34
8281;0;4095;0.34
8383;0;0;0.34
8383;0;4095;0.34
8383;0;4095;0.34
8383;0;665;0.34
8383;0;4095;0.34
8383;0;4095;0.35
8388;0;1575;0.35
8388;0;4095;0.34
8390;0;4095;0.34
8497;0;0;0.34
8497;0;4095;0.34
8497;0;4095;0.34
8497;0;576;0.34
8497;0;4095;0.34
8497;0;4095;0.34
8505;0;0;0.35
8505;0;4095;0.36
8507;0;4095;0.37
8510;0;714;0.38
8511;0;4095;0.4
8633;0;4095;0.4
8635;0;0;0.38
8637;0;4095;0.39
8639;0;4095;0.39
8640;0;0;0.39
8640;0;4095;0.39
8642;0;4095;0.4
8642;0;0;0.4
8644;0;4095;0.4
8644;0;4095;0.4
8646;0;0;0.4
8647;0;4095;0.39
8744;0;4095;0.38
8746;0;704;0.37
8746;0;4095;0.36
8746;0;4095;0.36
8746;0;1432;0.37
8746;0;4095;0.39
8746;0;4095;0.41
8746;0;820;0.41
8746;0;4095;0.42
8832;0;4095;0.42
8832;0;667;0.43
8832;0;4095;0.44
8834;0;4095;0.44
8834;0;1009;0.44
8834;0;4095;0.44
8836;0;4095;0.43
8836;0;539;0.41
8932;0;4095;0.4
8932;0;4095;0.39
8932;0;2906;0.38
8932;0;3952;0.38
8932;0;4095;0.39
8932;0;1701;0.38
8932;0;4095;0.38
8932;0;4095;0.38
8932;0;0;0.38
9051;0;4095;0.38
9051;0;4095;0.39
9051;0;0;0.4
9051;0;4095;0.4
9051;0;4095;0.41
9051;0;1689;0.41
9051;0;4095;0.41
9056;0;4095;0.4
9056;0;91;0.39
9056;0;4095;0.38
9056;0;4095;0.36
9148;0;223;0.34
9148;0;4095;0.33
9148;0;4095;0.32
9148;0;320;0.32
9148;0;4095;0.31
9148;0;4095;0.3
9148;0;1605;0.3
9148;0;4095;0.29
9156;0;4095;0.28
9246;0;1798;0.27
9246;0;4095;0.26
9246;0;4095;0.27
9246;0;2923;0.27
9246;0;4095;0.27
9246;0;4095;0.27
9246;0;345;0.27
9246;0;4095;0.28
9350;0;4095;0.28
9350;0;1061;0.29
9350;0;4095;0.29
9352;0;4095;0.3
9352;0;994;0.3
9352;0;4095;0.3
9352;0;4095;0.31
9352;0;3142;0.31
9352;0;4095;0.3
9352;0;4095;0.31
9445;0;2127;0.32
9445;0;4095;0.33
9445;0;4095;0.33
9445;0;3209;0.33
9445;0;4095;0.33
9445;0;4095;0.34
9445;0;640;0.35
9445;0;4095;0.35
9545;0;4095;0.35
9545;0;1686;0.36
9545;0;4095;0.36
9545;0;4095;0.36
9545;0;1395;0.37
9545;0;4095;0.37
9545;0;4095;0.37
9545;0;533;0.37
9545;0;4095;0.37
9611;0;4095;0.37
9611;0;435;0.36
9611;0;4095;0.35
9611;0;4095;0.33
9611;0;986;0.31
9611;0;4095;0.3
9697;0;4095;0.3
9697;0;4095;0.29
9697;0;3631;0.29
9697;0;4095;0.27
9697;0;477;0.26
9697;0;4095;0.25
9697;0;4095;0.25
9697;0;738;0.25
9791;0;3887;0.24
9793;0;4095;0.23
9793;0;2218;0.21
9793;0;4095;0.2
9793;0;4095;0.19
9793;0;3573;0.19
9793;0;3265;0.19
9797;0;4095;0.19
9889;0;1218;0.19
9889;0;3646;0.2
9889;0;4095;0.21
9889;0;2319;0.19
9889;0;3440;0.17
9889;0;4095;0.15
9889;0;1517;0.13
9895;0;4078;0.11
9895;0;4095;0.09
9991;0;4095;0.09
9991;0;3099;0.09
9991;0;4095;0.08
9991;0;2984;0.08
9991;0;2951;0.09
9991;0;4095;0.09
9991;0;1313;0.08
9991;0;3234;0.08
9991;0;4095;0.08
10058;0;2490;0.07
10058;0;2928;0.07
10060;0;4095;0.05
10060;0;3712;0.04
10060;0;2800;0.03
10060;0;4095;0.03
10132;0;511;0.02
10132;0;2512;0.02
10132;0;4095;0.03
10132;0;2733;0.03
10132;0;2716;0.04
10132;0;4095;0.04
10132;0;4095;0.04
10216;0;1686;0.03
10216;0;4095;0.03
10216;0;4095;0.03
10216;0;1215;0.03
10216;0;4095;0.03
10216;0;4095;0.03
10216;0;1453;0.03
10300;0;4095;0.03
10302;0;1941;0.03
10302;0;2608;0.03
10302;0;4095;0.02
10304;0;598;0.01
10306;0;2826;0.01
10306;0;4095;0.01
10306;0;4095;0.02
10400;0;842;0.02
10400;0;4095;0.03
10400;0;4095;0.03
10400;0;2257;0.03
10400;0;4095;0.03
10400;0;1341;0.03
10400;0;2800;0.02
10400;0;4095;0.02
10400;0;4095;0.02
10492;0;1073;0.02
10492;0;4095;0.02
10492;0;4095;0.02
10492;0;1565;0.02
10492;0;4095;0.02
10492;0;2160;0.02
10492;0;1725;0.01
10492;0;4095;0.01
10591;0;4095;0.0
10591;0;2185;0.01
10593;0;4095;0.01
10593;0;4095;0.02
10593;0;1469;0.01
10595;0;4095;0.01
10595;0;4095;0.0
